"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","pplfair","pplhlp","ppltrst","lrscale","polintr","stfdem","stfeco","stfgov","trstep","trstlgl","trstplc","trstplt","trstprl","trstprt","trstsci","imbgeco","imwbcnt","happy","rlgdgr"
"ESS1e06_7",1,"6.7","23.11.2023",196,"BE",1,0.81443137,0.44783992,0.3647349,,,,10,0,8,7,4,7,88,7,10,0,0,5,10,,,2,5,6,7
"ESS1e06_7",1,"6.7","23.11.2023",197,"BE",1,1.4827831,0.44783992,0.66404945,,,,3,6,2,2,4,4,7,5,4,1,2,3,3,,,2,4,10,9
"ESS1e06_7",1,"6.7","23.11.2023",198,"BE",1,0.8228142,0.44783992,0.36848906,,,,5,9,5,0,4,5,5,5,5,5,5,5,5,,,5,5,5,3
"ESS1e06_7",1,"6.7","23.11.2023",199,"BE",1,0.84595513,0.44783992,0.3788525,,,,5,5,5,0,1,5,4,3,4,7,5,5,6,,,7,5,7,5
"ESS1e06_7",1,"6.7","23.11.2023",200,"BE",1,1.4827831,0.44783992,0.66404945,,,,1,3,2,5,3,0,88,0,0,0,0,0,0,,,0,1,8,10
"ESS1e06_7",1,"6.7","23.11.2023",201,"BE",1,0.7921528,0.44783992,0.35475767,,,,3,5,6,5,3,5,4,5,5,2,3,4,5,,,4,3,9,7
"ESS1e06_7",1,"6.7","23.11.2023",202,"BE",1,0.851057,0.44783992,0.38113728,,,,7,3,7,1,2,7,3,5,3,8,7,7,5,,,7,6,9,0
"ESS1e06_7",1,"6.7","23.11.2023",203,"BE",1,0.7414525,0.44783992,0.33205202,,,,1,1,1,0,2,5,5,5,1,2,1,1,1,,,10,10,5,0
"ESS1e06_7",1,"6.7","23.11.2023",204,"BE",1,0.84595513,0.44783992,0.3788525,,,,7,3,3,5,4,7,8,6,88,6,6,88,88,,,5,4,9,6
"ESS1e06_7",1,"6.7","23.11.2023",205,"BE",1,0.84595513,0.44783992,0.3788525,,,,5,2,6,2,3,7,6,5,6,7,10,4,5,,,2,5,7,9
"ESS1e06_7",1,"6.7","23.11.2023",206,"BE",1,0.851057,0.44783992,0.38113728,,,,1,1,2,6,1,4,2,2,3,0,3,1,1,,,5,3,7,10
"ESS1e06_7",1,"6.7","23.11.2023",207,"BE",1,1.5441788,0.44783992,0.69154495,,,,8,0,0,5,4,6,1,5,7,8,8,1,5,,,5,4,6,8
"ESS1e06_7",1,"6.7","23.11.2023",208,"BE",1,0.7921528,0.44783992,0.35475767,,,,7,3,5,6,3,88,88,3,88,1,5,5,5,,,88,88,10,7
"ESS1e06_7",1,"6.7","23.11.2023",209,"BE",1,1.5834925,0.44783992,0.70915115,,,,6,5,3,5,4,0,2,1,5,0,5,0,0,,,4,4,7,5
"ESS1e06_7",1,"6.7","23.11.2023",210,"BE",1,0.73199636,0.44783992,0.3278172,,,,4,1,4,6,4,3,3,4,0,2,7,0,1,,,10,3,8,5
"ESS1e06_7",1,"6.7","23.11.2023",211,"BE",1,0.851057,0.44783992,0.38113728,,,,5,5,5,0,2,6,5,8,6,4,7,4,7,,,1,1,7,8
"ESS1e06_7",1,"6.7","23.11.2023",212,"BE",1,0.7921528,0.44783992,0.35475767,,,,2,4,5,88,4,0,0,0,0,0,0,0,0,,,10,5,5,7
"ESS1e06_7",1,"6.7","23.11.2023",213,"BE",1,0.94690025,0.44783992,0.42405972,,,,3,3,5,5,3,0,2,0,2,2,5,2,2,,,5,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",214,"BE",1,1.5834925,0.44783992,0.70915115,,,,6,10,5,0,3,7,5,8,5,0,3,0,5,,,0,2,10,0
"ESS1e06_7",1,"6.7","23.11.2023",215,"BE",1,1.7724454,0.44783992,0.7937718,,,,0,0,1,88,4,88,88,5,0,2,9,0,5,,,88,88,10,0
"ESS1e06_7",1,"6.7","23.11.2023",216,"BE",1,1.524485,0.44783992,0.68272525,,,,7,7,5,88,4,7,88,5,99,99,99,99,99,,,5,88,6,6
"ESS1e06_7",1,"6.7","23.11.2023",217,"BE",1,1.5834925,0.44783992,0.70915115,,,,0,0,0,5,4,7,5,5,10,0,0,0,0,,,0,5,10,8
"ESS1e06_7",1,"6.7","23.11.2023",218,"BE",1,0.7921528,0.44783992,0.35475767,,,,5,5,5,88,4,5,3,5,0,0,7,0,0,,,2,2,8,6
"ESS1e06_7",1,"6.7","23.11.2023",219,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,5,5,7,3,7,5,7,6,3,8,7,6,,,7,5,7,5
"ESS1e06_7",1,"6.7","23.11.2023",220,"BE",1,0.73199636,0.44783992,0.3278172,,,,0,0,0,5,2,0,5,0,6,3,1,1,5,,,0,5,5,5
"ESS1e06_7",1,"6.7","23.11.2023",221,"BE",1,0.7119728,0.44783992,0.31884983,,,,88,88,88,2,2,5,2,3,8,4,4,7,6,,,5,88,8,0
"ESS1e06_7",1,"6.7","23.11.2023",222,"BE",1,1.5401764,0.44783992,0.68975246,,,,6,3,5,5,3,7,5,4,7,4,8,5,88,,,3,5,7,7
"ESS1e06_7",1,"6.7","23.11.2023",223,"BE",1,1.4827831,0.44783992,0.66404945,,,,10,0,0,88,3,3,0,3,4,0,7,0,0,,,0,5,10,10
"ESS1e06_7",1,"6.7","23.11.2023",224,"BE",1,1.7724454,0.44783992,0.7937718,,,,4,4,4,88,4,7,7,6,88,6,8,3,6,,,5,88,6,9
"ESS1e06_7",1,"6.7","23.11.2023",225,"BE",1,0.7623052,0.44783992,0.3413907,,,,5,0,1,88,4,2,2,4,3,1,0,0,2,,,3,5,8,5
"ESS1e06_7",1,"6.7","23.11.2023",226,"BE",1,0.76032937,0.44783992,0.34050584,,,,0,0,5,0,2,7,6,7,5,4,0,7,7,,,5,5,7,0
"ESS1e06_7",1,"6.7","23.11.2023",227,"BE",1,1.7724454,0.44783992,0.7937718,,,,9,3,0,88,4,7,8,7,5,5,5,5,88,,,3,88,7,5
"ESS1e06_7",1,"6.7","23.11.2023",228,"BE",1,0.8228142,0.44783992,0.36848906,,,,6,0,7,5,4,6,3,4,6,0,5,5,6,,,2,7,10,0
"ESS1e06_7",1,"6.7","23.11.2023",229,"BE",1,0.73199636,0.44783992,0.3278172,,,,7,6,7,3,2,7,6,7,5,2,5,6,7,,,5,5,7,0
"ESS1e06_7",1,"6.7","23.11.2023",230,"BE",1,0.84595513,0.44783992,0.3788525,,,,5,2,3,5,3,5,4,4,7,4,6,4,6,,,3,5,7,1
"ESS1e06_7",1,"6.7","23.11.2023",231,"BE",1,1.7724454,0.44783992,0.7937718,,,,7,7,7,5,4,8,5,5,7,3,7,3,7,,,6,5,7,8
"ESS1e06_7",1,"6.7","23.11.2023",232,"BE",1,1.524485,0.44783992,0.68272525,,,,7,3,4,5,2,7,5,7,5,0,5,4,7,,,0,1,5,0
"ESS1e06_7",1,"6.7","23.11.2023",233,"BE",1,1.7724454,0.44783992,0.7937718,,,,3,5,1,1,4,88,4,3,1,1,1,1,5,,,88,88,9,10
"ESS1e06_7",1,"6.7","23.11.2023",234,"BE",1,1.5401764,0.44783992,0.68975246,,,,5,5,5,5,2,6,5,6,8,5,5,4,7,,,5,3,8,6
"ESS1e06_7",1,"6.7","23.11.2023",235,"BE",1,1.7724454,0.44783992,0.7937718,,,,5,3,3,88,4,88,88,88,88,88,88,88,88,,,88,88,5,8
"ESS1e06_7",1,"6.7","23.11.2023",236,"BE",1,0.8228142,0.44783992,0.36848906,,,,5,4,6,5,2,6,7,6,88,4,6,4,6,,,5,4,8,3
"ESS1e06_7",1,"6.7","23.11.2023",237,"BE",1,0.84595513,0.44783992,0.3788525,,,,7,3,5,4,2,7,3,5,88,5,5,3,5,,,5,4,7,2
"ESS1e06_7",1,"6.7","23.11.2023",238,"BE",1,1.5834925,0.44783992,0.70915115,,,,7,7,4,88,2,88,5,5,7,7,6,2,88,,,5,4,8,9
"ESS1e06_7",1,"6.7","23.11.2023",239,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,5,7,4,3,5,6,6,6,3,3,4,4,,,5,5,7,7
"ESS1e06_7",1,"6.7","23.11.2023",240,"BE",1,0.8749922,0.44783992,0.39185643,,,,8,7,5,3,2,5,5,7,7,8,7,4,7,,,7,5,8,5
"ESS1e06_7",1,"6.7","23.11.2023",241,"BE",1,1.7724454,0.44783992,0.7937718,,,,5,7,8,0,4,0,0,0,0,0,3,0,0,,,0,0,10,10
"ESS1e06_7",1,"6.7","23.11.2023",242,"BE",1,1.5401764,0.44783992,0.68975246,,,,4,2,4,88,4,2,0,0,1,0,2,0,1,,,0,2,8,2
"ESS1e06_7",1,"6.7","23.11.2023",243,"BE",1,1.524485,0.44783992,0.68272525,,,,5,8,4,88,4,5,8,6,5,5,5,5,5,,,88,5,2,6
"ESS1e06_7",1,"6.7","23.11.2023",244,"BE",1,0.7119728,0.44783992,0.31884983,,,,5,2,1,3,1,7,7,6,7,1,1,4,5,,,88,5,9,2
"ESS1e06_7",1,"6.7","23.11.2023",245,"BE",1,1.4827831,0.44783992,0.66404945,,,,6,7,3,10,2,6,8,6,7,6,7,8,9,,,6,7,6,9
"ESS1e06_7",1,"6.7","23.11.2023",246,"BE",1,1.524485,0.44783992,0.68272525,,,,5,4,6,88,3,6,8,6,7,7,5,5,5,,,8,7,7,0
"ESS1e06_7",1,"6.7","23.11.2023",247,"BE",1,0.8749922,0.44783992,0.39185643,,,,8,4,5,10,1,5,5,4,2,0,4,3,2,,,5,0,9,7
"ESS1e06_7",1,"6.7","23.11.2023",248,"BE",1,0.7395307,0.44783992,0.33119136,,,,4,2,1,3,3,2,1,2,3,5,5,3,3,,,5,5,4,5
"ESS1e06_7",1,"6.7","23.11.2023",249,"BE",1,0.6151251,0.44783992,0.2754776,,,,2,1,2,8,2,1,1,1,6,3,3,0,2,,,3,3,8,0
"ESS1e06_7",1,"6.7","23.11.2023",250,"BE",1,0.8228142,0.44783992,0.36848906,,,,5,3,5,4,4,6,6,6,8,8,5,4,8,,,0,0,9,0
"ESS1e06_7",1,"6.7","23.11.2023",251,"BE",1,0.76032937,0.44783992,0.34050584,,,,5,1,3,5,3,8,5,4,4,4,8,4,3,,,5,5,6,5
"ESS1e06_7",1,"6.7","23.11.2023",252,"BE",1,0.7921528,0.44783992,0.35475767,,,,5,4,3,5,3,4,3,5,5,3,5,5,5,,,5,5,6,3
"ESS1e06_7",1,"6.7","23.11.2023",253,"BE",1,0.7395307,0.44783992,0.33119136,,,,9,1,5,8,3,7,88,7,7,6,6,6,6,,,5,4,9,9
"ESS1e06_7",1,"6.7","23.11.2023",254,"BE",1,1.4827831,0.44783992,0.66404945,,,,9,3,4,4,1,6,7,7,8,7,10,6,7,,,4,5,8,9
"ESS1e06_7",1,"6.7","23.11.2023",255,"BE",1,1.7724454,0.44783992,0.7937718,,,,8,5,7,5,2,8,7,8,6,6,6,6,5,,,4,5,8,4
"ESS1e06_7",1,"6.7","23.11.2023",257,"BE",1,1.5401764,0.44783992,0.68975246,,,,1,1,1,2,2,8,6,88,9,6,5,5,10,,,9,2,6,10
"ESS1e06_7",1,"6.7","23.11.2023",258,"BE",1,0.7414525,0.44783992,0.33205202,,,,7,3,7,5,2,7,7,7,6,4,4,4,6,,,7,88,8,88
"ESS1e06_7",1,"6.7","23.11.2023",259,"BE",1,1.0540066,0.44783992,0.47202623,,,,99,0,0,0,3,2,3,0,0,0,5,0,0,,,0,0,7,99
"ESS1e06_7",1,"6.7","23.11.2023",260,"BE",1,0.97353095,0.44783992,0.435986,,,,5,3,5,5,2,6,6,7,4,5,8,5,7,,,6,5,8,10
"ESS1e06_7",1,"6.7","23.11.2023",261,"BE",1,0.84815353,0.44783992,0.379837,,,,6,5,5,1,3,7,7,5,7,7,7,6,5,,,5,7,9,5
"ESS1e06_7",1,"6.7","23.11.2023",262,"BE",1,0.76032937,0.44783992,0.34050584,,,,3,6,5,5,3,6,2,2,8,6,6,6,8,,,5,5,8,5
"ESS1e06_7",1,"6.7","23.11.2023",263,"BE",1,0.7921528,0.44783992,0.35475767,,,,5,1,2,4,2,5,4,6,5,3,3,6,5,,,5,4,9,7
"ESS1e06_7",1,"6.7","23.11.2023",264,"BE",1,0.851057,0.44783992,0.38113728,,,,0,2,5,7,2,3,4,7,5,6,6,8,8,,,0,1,10,10
"ESS1e06_7",1,"6.7","23.11.2023",265,"BE",1,1.4827831,0.44783992,0.66404945,,,,1,1,1,1,3,10,0,2,0,0,0,5,4,,,0,0,7,0
"ESS1e06_7",1,"6.7","23.11.2023",266,"BE",1,0.94690025,0.44783992,0.42405972,,,,7,7,5,5,2,8,6,7,6,4,7,5,7,,,88,3,9,10
"ESS1e06_7",1,"6.7","23.11.2023",267,"BE",1,1.524485,0.44783992,0.68272525,,,,8,8,4,5,4,5,5,5,5,5,10,6,5,,,2,4,7,0
"ESS1e06_7",1,"6.7","23.11.2023",268,"BE",1,0.97353095,0.44783992,0.435986,,,,5,3,1,3,4,3,2,0,2,5,2,3,0,,,3,5,10,3
"ESS1e06_7",1,"6.7","23.11.2023",269,"BE",1,1.5834925,0.44783992,0.70915115,,,,5,7,5,5,3,6,7,5,88,8,7,6,88,,,3,4,8,4
"ESS1e06_7",1,"6.7","23.11.2023",270,"BE",1,0.7414525,0.44783992,0.33205202,,,,5,3,5,3,3,7,6,6,6,4,4,4,5,,,3,5,10,2
"ESS1e06_7",1,"6.7","23.11.2023",271,"BE",1,0.8857228,0.44783992,0.39666203,,,,7,3,0,1,3,6,5,4,88,0,7,0,88,,,99,99,8,8
"ESS1e06_7",1,"6.7","23.11.2023",272,"BE",1,0.7623052,0.44783992,0.3413907,,,,5,5,4,88,3,99,99,99,88,88,88,88,88,,,9,10,3,8
"ESS1e06_7",1,"6.7","23.11.2023",273,"BE",1,1.8222939,0.44783992,0.81609595,,,,4,1,3,5,1,6,6,7,5,6,6,6,7,,,4,6,8,7
"ESS1e06_7",1,"6.7","23.11.2023",274,"BE",1,0.7119728,0.44783992,0.31884983,,,,7,7,6,5,1,8,7,7,8,8,7,8,8,,,5,7,9,8
"ESS1e06_7",1,"6.7","23.11.2023",275,"BE",1,1.7724454,0.44783992,0.7937718,,,,5,5,1,5,3,0,0,0,0,0,0,0,0,,,1,0,5,5
"ESS1e06_7",1,"6.7","23.11.2023",276,"BE",1,0.81443137,0.44783992,0.3647349,,,,10,0,0,88,2,5,4,5,5,5,8,0,2,,,5,5,8,0
"ESS1e06_7",1,"6.7","23.11.2023",277,"BE",1,0.7623052,0.44783992,0.3413907,,,,5,1,4,6,4,3,3,3,0,3,6,0,0,,,9,4,7,0
"ESS1e06_7",1,"6.7","23.11.2023",278,"BE",1,1.3341285,0.44783992,0.597476,,,,10,10,2,5,3,2,5,2,0,2,99,0,0,,,4,3,6,10
"ESS1e06_7",1,"6.7","23.11.2023",279,"BE",1,0.84595513,0.44783992,0.3788525,,,,5,10,5,88,3,7,7,6,8,4,5,8,3,,,6,5,10,5
"ESS1e06_7",1,"6.7","23.11.2023",280,"BE",1,1.3341285,0.44783992,0.597476,,,,10,2,5,5,4,0,0,5,0,0,0,0,0,,,0,0,10,8
"ESS1e06_7",1,"6.7","23.11.2023",281,"BE",1,0.7623052,0.44783992,0.3413907,,,,8,6,8,2,1,5,6,6,6,6,5,6,6,,,5,5,7,3
"ESS1e06_7",1,"6.7","23.11.2023",282,"BE",1,0.84815353,0.44783992,0.379837,,,,5,3,4,5,3,5,88,88,0,0,6,0,3,,,5,5,8,0
"ESS1e06_7",1,"6.7","23.11.2023",283,"BE",1,1.524485,0.44783992,0.68272525,,,,5,4,0,3,1,6,88,4,8,4,5,6,6,,,1,0,9,3
"ESS1e06_7",1,"6.7","23.11.2023",284,"BE",1,1.5876075,0.44783992,0.710994,,,,1,1,3,5,3,6,6,4,3,4,3,2,2,,,0,0,7,5
"ESS1e06_7",1,"6.7","23.11.2023",285,"BE",1,0.7414525,0.44783992,0.33205202,,,,1,1,3,88,4,4,1,3,3,5,0,0,3,,,2,1,6,4
"ESS1e06_7",1,"6.7","23.11.2023",286,"BE",1,0.8228142,0.44783992,0.36848906,,,,3,4,2,88,4,8,6,88,3,5,3,2,3,,,4,4,8,5
"ESS1e06_7",1,"6.7","23.11.2023",287,"BE",1,0.84595513,0.44783992,0.3788525,,,,1,2,2,4,3,4,3,3,3,2,2,1,3,,,2,3,6,0
"ESS1e06_7",1,"6.7","23.11.2023",288,"BE",1,0.8749922,0.44783992,0.39185643,,,,7,2,5,4,3,4,5,4,4,2,1,4,2,,,7,7,8,7
"ESS1e06_7",1,"6.7","23.11.2023",289,"BE",1,0.7119728,0.44783992,0.31884983,,,,7,8,6,5,3,8,6,6,8,6,7,5,6,,,3,5,7,3
"ESS1e06_7",1,"6.7","23.11.2023",290,"BE",1,1.4827831,0.44783992,0.66404945,,,,5,3,5,3,2,7,8,8,7,5,5,6,7,,,8,8,8,3
"ESS1e06_7",1,"6.7","23.11.2023",291,"BE",1,0.7119728,0.44783992,0.31884983,,,,5,2,5,6,2,4,6,4,6,5,6,1,6,,,7,8,7,4
"ESS1e06_7",1,"6.7","23.11.2023",292,"BE",1,0.8228142,0.44783992,0.36848906,,,,5,7,5,5,4,6,5,5,5,4,5,5,5,,,5,2,9,0
"ESS1e06_7",1,"6.7","23.11.2023",293,"BE",1,1.5834925,0.44783992,0.70915115,,,,5,5,4,6,4,6,5,5,5,5,6,3,5,,,5,7,7,2
"ESS1e06_7",1,"6.7","23.11.2023",294,"BE",1,0.73199636,0.44783992,0.3278172,,,,3,2,8,8,3,2,1,7,8,0,0,2,3,,,8,8,7,10
"ESS1e06_7",1,"6.7","23.11.2023",295,"BE",1,0.8228142,0.44783992,0.36848906,,,,6,10,5,4,3,5,5,5,6,3,4,4,5,,,8,5,8,10
"ESS1e06_7",1,"6.7","23.11.2023",296,"BE",1,0.63893443,0.44783992,0.28614035,,,,5,5,3,4,2,7,7,6,5,7,7,7,5,,,5,5,8,88
"ESS1e06_7",1,"6.7","23.11.2023",297,"BE",1,0.94690025,0.44783992,0.42405972,,,,0,7,5,7,2,8,6,8,8,7,8,8,8,,,4,3,7,10
"ESS1e06_7",1,"6.7","23.11.2023",298,"BE",1,0.84595513,0.44783992,0.3788525,,,,2,2,2,88,4,88,88,88,88,88,2,2,88,,,1,1,5,5
"ESS1e06_7",1,"6.7","23.11.2023",299,"BE",1,0.73199636,0.44783992,0.3278172,,,,7,4,5,5,2,6,6,6,7,5,3,3,5,,,5,2,7,6
"ESS1e06_7",1,"6.7","23.11.2023",300,"BE",1,1.7724454,0.44783992,0.7937718,,,,0,2,2,5,3,6,5,5,5,5,5,4,6,,,2,2,3,5
"ESS1e06_7",1,"6.7","23.11.2023",301,"BE",1,1.7724454,0.44783992,0.7937718,,,,0,1,0,88,2,9,3,6,7,7,6,6,6,,,7,8,7,1
"ESS1e06_7",1,"6.7","23.11.2023",302,"BE",1,1.524485,0.44783992,0.68272525,,,,5,5,10,0,4,0,0,5,88,0,88,88,88,,,6,6,7,7
"ESS1e06_7",1,"6.7","23.11.2023",303,"BE",1,0.7921528,0.44783992,0.35475767,,,,5,1,2,88,4,4,88,88,88,3,6,1,88,,,2,1,8,0
"ESS1e06_7",1,"6.7","23.11.2023",305,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,88,3,5,3,5,5,5,3,5,10,9,10,,,0,10,10,8
"ESS1e06_7",1,"6.7","23.11.2023",314,"BE",1,0.7623052,0.44783992,0.3413907,,,,7,3,6,5,2,5,7,5,5,6,6,2,3,,,6,5,8,1
"ESS1e06_7",1,"6.7","23.11.2023",315,"BE",1,0.84595513,0.44783992,0.3788525,,,,4,5,5,1,2,7,3,6,5,1,6,4,6,,,5,5,6,3
"ESS1e06_7",1,"6.7","23.11.2023",316,"BE",1,0.7119728,0.44783992,0.31884983,,,,7,3,4,3,1,6,3,6,5,1,8,6,7,,,8,5,9,10
"ESS1e06_7",1,"6.7","23.11.2023",317,"BE",1,0.8749922,0.44783992,0.39185643,,,,4,2,4,5,1,8,8,8,7,4,5,5,8,,,5,5,8,0
"ESS1e06_7",1,"6.7","23.11.2023",318,"BE",1,1.524485,0.44783992,0.68272525,,,,5,3,5,3,2,9,6,7,7,3,5,7,7,,,2,3,7,7
"ESS1e06_7",1,"6.7","23.11.2023",319,"BE",1,0.7119728,0.44783992,0.31884983,,,,7,5,7,7,3,7,7,6,7,8,8,7,6,,,3,5,9,7
"ESS1e06_7",1,"6.7","23.11.2023",320,"BE",1,0.8749922,0.44783992,0.39185643,,,,4,2,4,2,3,4,7,6,5,8,7,3,8,,,10,7,10,0
"ESS1e06_7",1,"6.7","23.11.2023",321,"BE",1,0.73199636,0.44783992,0.3278172,,,,5,3,5,4,2,8,7,6,7,7,7,5,6,,,8,8,8,6
"ESS1e06_7",1,"6.7","23.11.2023",322,"BE",1,0.76032937,0.44783992,0.34050584,,,,8,3,7,6,3,8,6,6,5,4,5,5,7,,,4,5,8,3
"ESS1e06_7",1,"6.7","23.11.2023",323,"BE",1,0.7921528,0.44783992,0.35475767,,,,4,7,6,4,2,6,6,5,7,4,6,5,6,,,6,4,7,6
"ESS1e06_7",1,"6.7","23.11.2023",324,"BE",1,1.8222939,0.44783992,0.81609595,,,,0,0,0,4,3,2,3,2,0,0,3,1,2,,,3,5,5,2
"ESS1e06_7",1,"6.7","23.11.2023",325,"BE",1,0.97353095,0.44783992,0.435986,,,,6,1,5,0,2,4,2,4,3,4,6,5,3,,,7,5,4,5
"ESS1e06_7",1,"6.7","23.11.2023",326,"BE",1,1.5834925,0.44783992,0.70915115,,,,1,4,3,88,3,88,0,88,3,3,2,2,3,,,88,88,8,4
"ESS1e06_7",1,"6.7","23.11.2023",327,"BE",1,1.5401764,0.44783992,0.68975246,,,,2,1,4,7,4,7,4,5,5,6,6,2,1,,,0,2,7,3
"ESS1e06_7",1,"6.7","23.11.2023",328,"BE",1,0.8228142,0.44783992,0.36848906,,,,5,0,0,0,4,5,5,0,0,5,5,0,3,,,88,10,10,10
"ESS1e06_7",1,"6.7","23.11.2023",329,"BE",1,1.524485,0.44783992,0.68272525,,,,5,2,4,3,3,88,88,88,7,6,7,5,5,,,5,88,7,3
"ESS1e06_7",1,"6.7","23.11.2023",330,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,1,5,1,2,8,5,4,6,2,5,3,4,,,1,3,5,5
"ESS1e06_7",1,"6.7","23.11.2023",331,"BE",1,0.7119728,0.44783992,0.31884983,,,,6,5,6,88,2,7,7,7,8,8,8,7,7,,,5,5,7,88
"ESS1e06_7",1,"6.7","23.11.2023",332,"BE",1,1.524485,0.44783992,0.68272525,,,,4,3,5,88,3,7,7,7,7,7,5,5,6,,,7,6,7,6
"ESS1e06_7",1,"6.7","23.11.2023",333,"BE",1,1.5834925,0.44783992,0.70915115,,,,4,2,4,5,3,6,5,5,7,7,6,5,6,,,5,5,8,5
"ESS1e06_7",1,"6.7","23.11.2023",334,"BE",1,0.8857228,0.44783992,0.39666203,,,,8,9,5,1,3,5,2,10,88,4,3,5,88,,,88,4,9,7
"ESS1e06_7",1,"6.7","23.11.2023",335,"BE",1,1.5834925,0.44783992,0.70915115,,,,8,10,7,88,4,8,88,88,4,10,10,4,88,,,8,5,10,0
"ESS1e06_7",1,"6.7","23.11.2023",336,"BE",1,0.7395307,0.44783992,0.33119136,,,,7,3,5,88,4,2,3,2,1,1,3,1,3,,,5,5,10,3
"ESS1e06_7",1,"6.7","23.11.2023",337,"BE",1,0.73199636,0.44783992,0.3278172,,,,3,6,5,5,2,6,6,7,7,5,4,4,5,,,4,5,3,8
"ESS1e06_7",1,"6.7","23.11.2023",338,"BE",1,0.76032937,0.44783992,0.34050584,,,,5,3,5,3,2,7,6,7,8,5,8,7,5,,,5,5,9,5
"ESS1e06_7",1,"6.7","23.11.2023",339,"BE",1,0.81443137,0.44783992,0.3647349,,,,8,5,0,9,3,7,3,5,88,3,2,7,6,,,2,3,5,2
"ESS1e06_7",1,"6.7","23.11.2023",340,"BE",1,1.7724454,0.44783992,0.7937718,,,,8,7,8,5,1,88,88,88,88,3,8,6,7,,,88,4,7,10
"ESS1e06_7",1,"6.7","23.11.2023",341,"BE",1,0.7119728,0.44783992,0.31884983,,,,3,8,9,6,3,7,6,88,5,0,5,3,88,,,88,5,7,7
"ESS1e06_7",1,"6.7","23.11.2023",342,"BE",1,0.7921528,0.44783992,0.35475767,,,,4,1,2,5,4,3,4,3,1,6,3,5,1,,,0,0,10,0
"ESS1e06_7",1,"6.7","23.11.2023",343,"BE",1,1.4827831,0.44783992,0.66404945,,,,2,2,3,4,3,6,5,5,5,3,6,3,4,,,5,5,8,5
"ESS1e06_7",1,"6.7","23.11.2023",344,"BE",1,0.73199636,0.44783992,0.3278172,,,,6,5,4,88,4,5,6,5,8,8,8,5,6,,,5,5,6,1
"ESS1e06_7",1,"6.7","23.11.2023",345,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,5,0,9,2,7,7,7,6,3,7,5,6,,,6,5,8,6
"ESS1e06_7",1,"6.7","23.11.2023",346,"BE",1,0.81443137,0.44783992,0.3647349,,,,5,0,0,5,2,8,6,5,5,5,8,3,5,,,5,2,6,3
"ESS1e06_7",1,"6.7","23.11.2023",347,"BE",1,1.4827831,0.44783992,0.66404945,,,,10,1,0,8,2,3,2,0,5,0,10,1,2,,,9,7,7,7
"ESS1e06_7",1,"6.7","23.11.2023",348,"BE",1,0.7414525,0.44783992,0.33205202,,,,9,0,6,5,1,9,3,8,3,5,10,5,88,,,5,3,5,10
"ESS1e06_7",1,"6.7","23.11.2023",349,"BE",1,1.4827831,0.44783992,0.66404945,,,,0,3,0,0,4,3,2,88,0,5,5,0,0,,,88,2,10,88
"ESS1e06_7",1,"6.7","23.11.2023",350,"BE",1,0.73199636,0.44783992,0.3278172,,,,8,5,8,3,2,7,7,6,6,8,8,5,9,,,6,5,5,1
"ESS1e06_7",1,"6.7","23.11.2023",351,"BE",1,1.5401764,0.44783992,0.68975246,,,,3,3,3,5,4,6,4,5,3,6,8,1,4,,,5,4,8,0
"ESS1e06_7",1,"6.7","23.11.2023",352,"BE",1,0.851057,0.44783992,0.38113728,,,,2,2,2,6,2,3,2,3,2,0,2,0,2,,,5,2,8,2
"ESS1e06_7",1,"6.7","23.11.2023",353,"BE",1,0.97353095,0.44783992,0.435986,,,,9,5,5,5,3,3,5,5,5,3,5,3,3,,,5,5,8,10
"ESS1e06_7",1,"6.7","23.11.2023",354,"BE",1,0.7414525,0.44783992,0.33205202,,,,5,5,5,5,2,5,3,4,6,2,5,2,6,,,5,5,8,7
"ESS1e06_7",1,"6.7","23.11.2023",355,"BE",1,0.8228142,0.44783992,0.36848906,,,,8,8,6,5,3,6,7,6,6,7,5,6,6,,,5,5,9,5
"ESS1e06_7",1,"6.7","23.11.2023",356,"BE",1,1.7724454,0.44783992,0.7937718,,,,7,0,0,5,4,5,3,1,0,5,8,5,2,,,0,3,10,10
"ESS1e06_7",1,"6.7","23.11.2023",357,"BE",1,1.5834925,0.44783992,0.70915115,,,,3,3,3,5,4,3,5,3,5,1,3,1,5,,,3,5,7,0
"ESS1e06_7",1,"6.7","23.11.2023",358,"BE",1,1.5401764,0.44783992,0.68975246,,,,0,5,0,88,4,5,5,0,5,3,3,0,88,,,0,5,8,0
"ESS1e06_7",1,"6.7","23.11.2023",359,"BE",1,1.5834925,0.44783992,0.70915115,,,,6,5,5,88,3,7,7,88,88,5,5,4,88,,,5,4,8,3
"ESS1e06_7",1,"6.7","23.11.2023",360,"BE",1,0.7623052,0.44783992,0.3413907,,,,6,5,4,7,2,5,5,5,4,5,5,5,5,,,4,5,8,5
