neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
0.0,96.0,40.70045,-73.98468,0,3.0,4.0,0.26,1.0,0
0.0,6.0,40.68609,-73.9448,0,2.0,45.0,1.96,3.0,350
1.0,5.0,40.7481,-73.97771,1,13.0,0.0,0.72,1.0,0
1.0,14.0,40.74543,-74.00055,1,4.0,1.0,0.03,1.0,0
0.0,20.0,40.72421,-73.94074,1,1.0,0.0,0.72,2.0,0
0.0,6.0,40.68315,-73.91283,0,1.0,0.0,0.72,1.0,0
1.0,1.0,40.74784,-73.9862,0,1.0,0.0,0.72,3.0,365
2.0,56.0,40.76895,-73.9236,2,1.0,0.0,0.72,1.0,0
0.0,12.0,40.71558,-73.94355,1,2.0,49.0,0.73,1.0,171
0.0,21.0,40.7001,-73.91204,0,5.0,2.0,0.03,2.0,0
1.0,28.0,40.77112,-73.95652,2,2.0,17.0,2.31,1.0,39
2.0,46.0,40.67733,-73.78826,0,2.0,0.0,0.72,4.0,179
0.0,21.0,40.6838,-73.91015,0,1.0,8.0,0.36,1.0,0
0.0,12.0,40.7122,-73.96667,0,2.0,0.0,0.72,4.0,211
0.0,12.0,40.70816,-73.94244,0,1.0,7.0,0.13,1.0,0
0.0,54.0,40.65321,-73.95199,1,1.0,70.0,4.18,1.0,259
0.0,12.0,40.71023,-73.96665,0,3.0,70.0,2.31,3.0,0
1.0,4.0,40.79179,-73.94506,0,3.0,21.0,0.91,2.0,125
1.0,11.0,40.73492,-74.00418,1,2.0,5.0,0.57,1.0,48
1.0,14.0,40.73983,-74.00102,1,7.0,6.0,0.14,1.0,0
1.0,2.0,40.81245,-73.94085,1,1.0,0.0,0.72,1.0,0
0.0,15.0,40.67635,-73.94378,1,2.0,13.0,3.2,2.0,20
1.0,7.0,40.75835,-73.99286,0,4.0,0.0,0.72,1.0,0
3.0,59.0,40.88485,-73.89756,1,2.0,25.0,1.79,1.0,356
2.0,96.0,40.75712,-73.89365,0,2.0,25.0,0.54,1.0,283
2.0,44.0,40.7012,-73.90008,0,2.0,70.0,1.53,1.0,1
1.0,7.0,40.76206,-73.9998,1,13.0,11.0,0.13,2.0,33
1.0,11.0,40.73533,-74.00378,1,13.0,10.0,0.39,4.0,241
0.0,12.0,40.71218,-73.96268,0,2.0,2.0,0.1,1.0,0
1.0,2.0,40.81482,-73.94477,0,2.0,9.0,3.75,1.0,227
1.0,7.0,40.75764,-73.98963,0,2.0,0.0,0.72,1.0,0
1.0,2.0,40.8213,-73.95318,0,3.0,70.0,2.37,3.0,359
1.0,4.0,40.81393,-73.93632,0,1.0,4.0,1.11,1.0,2
0.0,6.0,40.68195,-73.94827,0,3.0,23.0,1.69,1.0,0
2.0,61.0,40.72774,-73.73462,1,1.0,6.0,4.18,1.0,15
0.0,12.0,40.70967,-73.94945,1,5.0,70.0,1.45,1.0,238
0.0,6.0,40.68731,-73.9478,0,1.0,0.0,0.72,1.0,0
1.0,2.0,40.824,-73.95229,0,4.0,15.0,4.18,1.0,4
0.0,13.0,40.6967,-73.97622,0,2.0,14.0,0.17,2.0,364
0.0,79.0,40.66059,-73.99361,1,10.0,8.0,0.17,2.0,176
1.0,9.0,40.71447,-73.99737,0,2.0,35.0,3.82,1.0,315
1.0,23.0,40.72184,-73.9868,0,3.0,0.0,0.72,1.0,0
2.0,25.0,40.75038,-73.94069,1,4.0,0.0,0.72,1.0,0
0.0,20.0,40.731,-73.9548,1,13.0,17.0,0.5,1.0,365
1.0,4.0,40.80033,-73.941,2,2.0,28.0,2.58,4.0,120
1.0,1.0,40.76514,-73.98058,0,1.0,9.0,0.2,1.0,0
0.0,38.0,40.68618,-73.98837,1,2.0,1.0,0.1,1.0,0
0.0,29.0,40.67696,-73.96669,1,2.0,21.0,3.73,1.0,146
1.0,8.0,40.78697,-73.97351,0,2.0,6.0,0.16,1.0,0
0.0,6.0,40.68743,-73.94451,0,7.0,2.0,1.33,2.0,4
1.0,5.0,40.74703,-73.97484,1,5.0,0.0,0.72,1.0,0
0.0,21.0,40.6916,-73.90713,0,1.0,6.0,4.18,1.0,337
0.0,15.0,40.67667,-73.9175,1,2.0,70.0,3.74,1.0,74
0.0,54.0,40.66051,-73.92964,0,1.0,0.0,0.72,3.0,364
1.0,7.0,40.75573,-73.99228,1,1.0,57.0,1.41,1.0,273
1.0,1.0,40.76563,-73.98242,1,13.0,0.0,0.72,4.0,340
0.0,6.0,40.68753,-73.95851,1,13.0,26.0,0.38,1.0,205
1.0,8.0,40.77323,-73.98014,0,3.0,70.0,2.93,1.0,214
1.0,28.0,40.78539,-73.95062,1,1.0,0.0,0.72,1.0,7
0.0,15.0,40.67673,-73.95311,1,3.0,70.0,2.72,2.0,244
1.0,2.0,40.80938,-73.94196,1,7.0,5.0,0.16,1.0,231
1.0,14.0,40.74348,-73.99365,0,1.0,70.0,4.18,1.0,90
0.0,12.0,40.70673,-73.92695,0,2.0,70.0,3.26,1.0,2
1.0,23.0,40.7179,-73.98477,1,2.0,57.0,1.17,1.0,0
1.0,7.0,40.75417,-73.99578,0,7.0,5.0,0.59,4.0,352
3.0,96.0,40.83025,-73.89134,0,1.0,1.0,0.19,3.0,81
1.0,2.0,40.80991,-73.94273,0,4.0,69.0,1.77,2.0,122
1.0,1.0,40.75047,-73.96935,1,13.0,2.0,0.26,4.0,311
3.0,86.0,40.58957,-74.07666,1,2.0,18.0,2.81,1.0,296
1.0,68.0,40.73505,-73.98212,1,13.0,9.0,0.17,4.0,344
1.0,5.0,40.74811,-73.97718,1,3.0,0.0,0.72,1.0,341
1.0,7.0,40.76238,-73.99259,1,2.0,2.0,0.32,1.0,0
2.0,44.0,40.70208,-73.91125,1,2.0,2.0,0.24,1.0,5
0.0,36.0,40.6881,-73.99498,1,2.0,4.0,0.09,1.0,0
0.0,20.0,40.73039,-73.9541,1,1.0,0.0,0.72,1.0,0
0.0,6.0,40.69175,-73.92834,1,2.0,5.0,0.09,1.0,211
1.0,8.0,40.80021,-73.96071,1,4.0,4.0,0.04,1.0,0
1.0,7.0,40.76166,-73.99675,1,13.0,70.0,0.88,1.0,292
1.0,2.0,40.82112,-73.94962,1,1.0,7.0,0.15,1.0,10
1.0,14.0,40.74423,-74.0026,1,13.0,0.0,0.72,4.0,285
1.0,7.0,40.75674,-73.99774,0,2.0,70.0,4.18,1.0,26
1.0,45.0,40.80439,-73.96393,0,4.0,37.0,4.16,1.0,38
0.0,12.0,40.71842,-73.94093,0,13.0,0.0,0.72,1.0,0
3.0,66.0,40.85538,-73.91081,2,1.0,0.0,0.72,1.0,0
1.0,2.0,40.81369,-73.94996,0,1.0,6.0,1.58,1.0,125
1.0,14.0,40.74259,-73.99708,1,4.0,8.0,0.12,1.0,0
3.0,42.0,40.84103,-73.92701,0,2.0,62.0,2.76,4.0,1
0.0,6.0,40.69242,-73.94133,0,1.0,0.0,0.72,2.0,20
1.0,19.0,40.72984,-73.98588,1,3.0,2.0,0.27,1.0,45
1.0,7.0,40.76601,-73.98414,1,2.0,5.0,2.08,1.0,10
1.0,4.0,40.7898,-73.94213,0,5.0,59.0,2.03,1.0,110
0.0,12.0,40.70961,-73.95598,1,1.0,9.0,3.8,1.0,86
0.0,6.0,40.68371,-73.94156,1,4.0,13.0,0.48,1.0,0
0.0,22.0,40.65336,-73.95305,0,2.0,3.0,0.69,1.0,249
0.0,96.0,40.67914,-74.0063,1,3.0,1.0,0.16,1.0,0
1.0,30.0,40.83794,-73.94256,0,3.0,9.0,2.0,1.0,1
0.0,90.0,40.63304,-74.02811,0,13.0,7.0,0.13,2.0,317
1.0,43.0,40.70447,-74.00847,1,13.0,0.0,0.72,4.0,170
1.0,2.0,40.81065,-73.9457,0,3.0,34.0,1.52,1.0,178
1.0,30.0,40.83284,-73.94461,0,2.0,17.0,1.99,2.0,27
1.0,11.0,40.73394,-74.00175,1,2.0,3.0,0.27,1.0,0
1.0,8.0,40.79009,-73.97927,0,4.0,70.0,0.69,1.0,273
0.0,21.0,40.69965,-73.93909,2,13.0,0.0,0.72,4.0,357
0.0,6.0,40.69263,-73.93992,0,2.0,22.0,2.45,4.0,308
0.0,21.0,40.68383,-73.90857,1,6.0,2.0,0.8,1.0,19
1.0,19.0,40.72296,-73.98184,0,2.0,28.0,2.97,1.0,0
1.0,4.0,40.79908,-73.93291,0,2.0,1.0,1.0,1.0,21
1.0,14.0,40.74327,-73.99848,1,3.0,70.0,2.43,1.0,125
0.0,12.0,40.71332,-73.94071,0,1.0,0.0,0.72,1.0,0
1.0,7.0,40.76581,-73.98867,1,1.0,6.0,4.18,3.0,222
1.0,7.0,40.76557,-73.98745,1,2.0,16.0,0.31,1.0,0
0.0,6.0,40.69287,-73.94266,0,1.0,70.0,4.18,4.0,189
1.0,11.0,40.7321,-74.00461,1,2.0,1.0,0.03,1.0,0
0.0,12.0,40.71015,-73.96101,1,4.0,59.0,0.6,1.0,71
1.0,2.0,40.81257,-73.94444,1,2.0,2.0,1.36,1.0,52
2.0,25.0,40.76243,-73.93044,1,13.0,0.0,0.72,1.0,177
1.0,28.0,40.77641,-73.95505,1,4.0,1.0,0.02,1.0,0
1.0,52.0,40.72733,-73.9958,0,2.0,1.0,0.14,1.0,0
0.0,6.0,40.68568,-73.95237,0,3.0,1.0,0.05,1.0,0
0.0,12.0,40.71071,-73.95957,0,2.0,0.0,0.72,2.0,86
0.0,96.0,40.68591,-74.00164,1,7.0,0.0,0.72,1.0,0
1.0,71.0,40.75891,-73.9845,1,13.0,0.0,0.72,4.0,333
0.0,6.0,40.68363,-73.94142,1,5.0,28.0,0.7,2.0,347
0.0,96.0,40.65872,-73.90951,0,4.0,6.0,0.94,1.0,66
0.0,6.0,40.67912,-73.9506,1,4.0,12.0,0.27,2.0,0
1.0,19.0,40.72756,-73.98867,0,13.0,0.0,0.72,1.0,0
0.0,21.0,40.68754,-73.91265,0,3.0,33.0,0.86,1.0,189
0.0,6.0,40.69517,-73.93248,0,13.0,11.0,0.92,4.0,244
1.0,5.0,40.74915,-73.97196,1,13.0,7.0,0.12,4.0,340
2.0,96.0,40.74071,-73.86498,0,13.0,55.0,1.43,2.0,110
1.0,2.0,40.80743,-73.95663,0,2.0,6.0,0.12,1.0,363
0.0,12.0,40.71794,-73.95682,0,2.0,0.0,0.72,1.0,0
1.0,2.0,40.82263,-73.95181,1,3.0,14.0,1.38,2.0,150
0.0,13.0,40.6886,-73.97409,1,4.0,1.0,0.02,1.0,146
0.0,21.0,40.69091,-73.91402,0,4.0,19.0,0.35,2.0,0
1.0,51.0,40.76213,-73.94893,1,4.0,9.0,3.38,1.0,33
2.0,56.0,40.76575,-73.91366,0,1.0,21.0,4.18,4.0,313
0.0,16.0,40.66975,-73.98475,0,2.0,1.0,0.17,1.0,0
0.0,6.0,40.68181,-73.91811,1,3.0,22.0,3.49,1.0,44
1.0,8.0,40.79368,-73.96487,1,3.0,70.0,2.09,1.0,244
0.0,67.0,40.6074,-73.97458,2,3.0,70.0,2.9,2.0,349
0.0,21.0,40.6907,-73.91157,0,13.0,0.0,0.72,4.0,269
1.0,1.0,40.7523,-73.97287,0,4.0,1.0,0.04,1.0,0
1.0,1.0,40.76524,-73.98018,1,2.0,9.0,0.15,1.0,0
0.0,20.0,40.73806,-73.95462,1,3.0,70.0,0.84,4.0,56
0.0,12.0,40.71456,-73.94326,1,1.0,9.0,3.86,1.0,200
1.0,7.0,40.76463,-73.98855,1,2.0,70.0,3.44,1.0,146
0.0,12.0,40.71297,-73.96409,1,2.0,5.0,0.27,1.0,0
0.0,6.0,40.69315,-73.95998,1,2.0,19.0,0.44,1.0,0
0.0,6.0,40.68364,-73.92307,1,3.0,1.0,1.0,1.0,0
0.0,15.0,40.67713,-73.94375,1,3.0,0.0,0.72,1.0,0
1.0,7.0,40.76758,-73.98722,1,13.0,2.0,0.04,4.0,223
1.0,2.0,40.82649,-73.94623,0,2.0,15.0,0.66,1.0,95
2.0,96.0,40.69626,-73.8488,0,5.0,15.0,0.44,4.0,238
1.0,4.0,40.80891,-73.93798,1,13.0,22.0,1.05,1.0,0
1.0,30.0,40.84955,-73.94167,0,1.0,6.0,0.22,1.0,0
1.0,19.0,40.72553,-73.98012,1,2.0,5.0,0.23,1.0,0
0.0,12.0,40.7179,-73.95702,0,13.0,1.0,0.03,1.0,0
0.0,15.0,40.67359,-73.95812,0,3.0,9.0,0.43,2.0,0
1.0,28.0,40.77601,-73.95114,0,1.0,70.0,4.18,2.0,283
1.0,8.0,40.79816,-73.9619,1,2.0,45.0,0.47,3.0,31
1.0,2.0,40.82337,-73.95127,2,1.0,1.0,0.21,1.0,90
1.0,7.0,40.7635,-73.9878,1,4.0,2.0,2.0,1.0,92
0.0,6.0,40.69336,-73.93857,0,2.0,18.0,2.49,2.0,333
1.0,1.0,40.75939,-73.96177,1,13.0,0.0,0.72,1.0,303
0.0,12.0,40.71281,-73.95796,1,3.0,70.0,1.63,3.0,275
0.0,12.0,40.71074,-73.96276,1,2.0,0.0,0.72,1.0,0
2.0,56.0,40.76722,-73.92203,1,3.0,44.0,1.03,1.0,0
1.0,28.0,40.77632,-73.95458,0,1.0,70.0,4.18,2.0,254
1.0,7.0,40.76241,-73.99606,1,13.0,0.0,0.72,4.0,319
0.0,21.0,40.68949,-73.90575,0,3.0,2.0,0.1,1.0,0
0.0,24.0,40.66094,-73.94535,0,1.0,69.0,4.18,1.0,0
0.0,12.0,40.7185,-73.93964,0,1.0,14.0,4.18,2.0,26
2.0,96.0,40.66648,-73.76286,1,1.0,70.0,4.18,2.0,281
0.0,12.0,40.71881,-73.96397,0,5.0,3.0,0.16,1.0,0
1.0,4.0,40.79505,-73.93925,1,3.0,24.0,0.52,1.0,0
0.0,12.0,40.71759,-73.95935,0,3.0,0.0,0.72,1.0,0
1.0,4.0,40.80526,-73.93818,1,13.0,2.0,0.6,3.0,3
1.0,7.0,40.76521,-73.98986,1,3.0,1.0,0.61,1.0,17
0.0,16.0,40.67066,-73.98671,0,2.0,5.0,0.31,1.0,0
1.0,28.0,40.7814,-73.95206,2,1.0,38.0,4.18,4.0,238
1.0,7.0,40.75854,-73.98988,0,3.0,70.0,4.18,3.0,68
1.0,27.0,40.7244,-73.99763,1,3.0,3.0,0.05,1.0,0
0.0,20.0,40.72771,-73.95382,1,6.0,6.0,0.09,1.0,0
2.0,96.0,40.74033,-73.89921,0,13.0,14.0,0.2,2.0,310
0.0,6.0,40.6825,-73.92519,1,3.0,70.0,2.27,2.0,206
2.0,46.0,40.67252,-73.76597,0,2.0,52.0,0.49,2.0,365
1.0,2.0,40.80246,-73.95737,0,2.0,31.0,4.15,4.0,172
1.0,2.0,40.8188,-73.94505,0,3.0,0.0,0.72,1.0,0
3.0,96.0,40.8773,-73.84329,0,3.0,12.0,1.2,2.0,356
1.0,7.0,40.76431,-73.9891,0,1.0,70.0,4.18,3.0,174
0.0,6.0,40.69077,-73.95745,1,4.0,26.0,0.53,1.0,10
2.0,25.0,40.74726,-73.94074,1,2.0,9.0,0.88,2.0,0
1.0,45.0,40.81676,-73.96069,0,3.0,6.0,0.19,2.0,0
0.0,96.0,40.66192,-73.91371,0,2.0,34.0,1.47,4.0,0
1.0,28.0,40.76685,-73.95265,1,5.0,0.0,0.72,1.0,0
1.0,7.0,40.76366,-73.9888,1,1.0,4.0,3.43,1.0,177
0.0,20.0,40.72904,-73.94885,0,5.0,1.0,0.06,1.0,0
0.0,6.0,40.68998,-73.95646,0,1.0,0.0,0.72,1.0,0
0.0,21.0,40.69743,-73.92171,0,1.0,2.0,0.11,1.0,0
1.0,14.0,40.74415,-73.99483,1,3.0,1.0,1.0,1.0,60
0.0,12.0,40.7176,-73.95234,1,10.0,6.0,0.09,1.0,174
0.0,6.0,40.68357,-73.93753,0,2.0,70.0,4.18,2.0,4
0.0,21.0,40.69076,-73.91296,0,13.0,0.0,0.72,4.0,236
2.0,56.0,40.75959,-73.90835,0,1.0,70.0,1.81,2.0,359
1.0,8.0,40.79325,-73.97237,1,1.0,16.0,1.95,1.0,7
1.0,4.0,40.78714,-73.94114,0,2.0,6.0,0.37,1.0,0
1.0,53.0,40.71962,-73.99682,1,3.0,10.0,1.15,1.0,9
0.0,0.0,40.62896,-73.97494,0,1.0,34.0,2.74,2.0,1
0.0,12.0,40.70765,-73.94821,1,3.0,7.0,0.1,2.0,343
2.0,31.0,40.74131,-73.89774,0,13.0,2.0,0.24,4.0,0
0.0,15.0,40.6768,-73.93529,1,5.0,2.0,0.11,1.0,0
0.0,12.0,40.7098,-73.9545,0,4.0,2.0,0.11,1.0,0
0.0,12.0,40.71315,-73.95695,0,1.0,12.0,3.13,1.0,13
1.0,1.0,40.75622,-73.9728,0,2.0,27.0,0.58,1.0,325
0.0,24.0,40.65548,-73.95707,1,7.0,5.0,0.39,1.0,1
0.0,16.0,40.68265,-73.97754,0,3.0,5.0,0.23,2.0,0
2.0,56.0,40.77029,-73.9197,0,13.0,1.0,0.21,1.0,0
1.0,68.0,40.73442,-73.98383,0,4.0,4.0,0.21,1.0,0
2.0,56.0,40.75883,-73.9216,1,2.0,0.0,0.72,1.0,282
2.0,96.0,40.73917,-73.86362,0,1.0,70.0,4.18,2.0,69
0.0,20.0,40.73683,-73.9543,1,3.0,43.0,0.49,4.0,84
2.0,49.0,40.77546,-73.91571,1,3.0,23.0,0.67,1.0,14
0.0,24.0,40.66071,-73.9558,1,3.0,70.0,2.71,1.0,94
1.0,28.0,40.76418,-73.9555,2,1.0,1.0,1.0,1.0,70
0.0,3.0,40.68303,-73.95988,0,1.0,1.0,0.14,1.0,83
0.0,15.0,40.67219,-73.92168,1,3.0,70.0,2.48,1.0,19
1.0,7.0,40.76512,-73.98674,1,1.0,0.0,0.72,4.0,365
1.0,30.0,40.83298,-73.93938,0,7.0,2.0,0.18,1.0,0
1.0,8.0,40.78198,-73.97803,1,1.0,4.0,0.09,1.0,0
2.0,83.0,40.75103,-73.8913,0,1.0,2.0,2.0,1.0,42
0.0,12.0,40.71096,-73.95171,0,3.0,7.0,0.24,1.0,2
0.0,6.0,40.67721,-73.91404,0,13.0,0.0,0.72,4.0,317
2.0,44.0,40.70092,-73.90714,0,1.0,16.0,1.46,2.0,220
1.0,7.0,40.76243,-73.99316,1,13.0,4.0,0.35,4.0,342
1.0,64.0,40.7223,-73.99508,1,7.0,1.0,1.0,1.0,76
1.0,68.0,40.73828,-73.98954,0,3.0,33.0,1.18,1.0,167
1.0,28.0,40.77862,-73.94562,1,13.0,6.0,1.94,1.0,0
0.0,12.0,40.71182,-73.95692,2,1.0,0.0,0.72,1.0,0
2.0,46.0,40.71075,-73.7823,1,2.0,17.0,2.3,4.0,324
1.0,11.0,40.74049,-74.00527,1,1.0,70.0,3.75,1.0,286
2.0,46.0,40.67537,-73.77355,0,1.0,5.0,0.16,2.0,179
2.0,25.0,40.74417,-73.94964,0,1.0,33.0,2.1,2.0,293
1.0,28.0,40.77199,-73.94929,1,2.0,3.0,0.81,1.0,274
1.0,77.0,40.71494,-74.00676,1,13.0,0.0,0.72,4.0,310
0.0,16.0,40.67681,-73.97535,1,6.0,12.0,0.24,1.0,2
0.0,21.0,40.69455,-73.92715,0,1.0,3.0,0.13,1.0,0
3.0,96.0,40.50708,-74.24285,0,2.0,0.0,0.72,1.0,365
1.0,26.0,40.73873,-73.981,1,2.0,25.0,0.41,1.0,0
1.0,23.0,40.71952,-73.99167,0,3.0,14.0,3.96,1.0,36
1.0,28.0,40.78633,-73.95218,1,1.0,0.0,0.72,1.0,0
0.0,6.0,40.68393,-73.94967,1,2.0,70.0,3.02,1.0,48
0.0,12.0,40.70742,-73.94316,1,2.0,11.0,0.31,1.0,7
0.0,15.0,40.67286,-73.94758,0,6.0,0.0,0.72,1.0,0
2.0,61.0,40.70601,-73.73737,1,3.0,70.0,4.18,1.0,134
1.0,28.0,40.78084,-73.94735,1,3.0,57.0,2.26,1.0,30
1.0,19.0,40.72406,-73.98275,1,3.0,2.0,0.15,1.0,0
0.0,6.0,40.68995,-73.92844,0,3.0,9.0,0.34,1.0,80
0.0,6.0,40.68855,-73.95405,0,5.0,18.0,0.2,3.0,0
1.0,2.0,40.82869,-73.94468,1,13.0,0.0,0.72,1.0,147
0.0,6.0,40.69224,-73.93219,1,1.0,70.0,4.18,2.0,181
1.0,14.0,40.7457,-73.9939,1,5.0,1.0,0.02,1.0,0
0.0,15.0,40.67308,-73.94114,0,7.0,1.0,0.04,1.0,0
1.0,14.0,40.74542,-74.00133,1,5.0,21.0,2.42,1.0,17
0.0,17.0,40.6536,-73.97546,1,13.0,2.0,0.04,1.0,10
1.0,23.0,40.70983,-73.98562,2,13.0,0.0,0.72,1.0,0
1.0,14.0,40.73916,-73.99471,1,13.0,1.0,0.15,1.0,16
1.0,5.0,40.74533,-73.97685,1,5.0,1.0,0.37,1.0,363
0.0,21.0,40.69913,-73.91814,0,3.0,11.0,0.31,1.0,0
1.0,19.0,40.72117,-73.98126,0,13.0,0.0,0.72,1.0,0
1.0,43.0,40.70831,-74.00619,1,13.0,2.0,0.21,4.0,259
0.0,15.0,40.66983,-73.95332,1,4.0,4.0,0.08,1.0,0
0.0,12.0,40.70954,-73.96284,0,13.0,0.0,0.72,4.0,308
1.0,2.0,40.82377,-73.94981,0,4.0,42.0,1.34,1.0,10
1.0,1.0,40.748,-73.98831,0,13.0,0.0,0.72,1.0,41
3.0,96.0,40.82661,-73.8571,1,2.0,16.0,4.18,2.0,161
3.0,96.0,40.85258,-73.78762,1,3.0,70.0,1.26,1.0,16
2.0,56.0,40.76882,-73.92793,0,3.0,23.0,0.81,1.0,23
1.0,8.0,40.7723,-73.98222,1,2.0,3.0,0.13,1.0,2
1.0,19.0,40.72555,-73.97713,1,4.0,3.0,0.07,1.0,0
1.0,4.0,40.79147,-73.94791,1,5.0,6.0,0.38,1.0,0
2.0,25.0,40.75538,-73.93455,0,1.0,6.0,0.26,2.0,53
0.0,21.0,40.68935,-73.9127,0,1.0,1.0,0.02,1.0,0
0.0,6.0,40.68323,-73.95642,0,1.0,46.0,1.81,1.0,72
1.0,2.0,40.82722,-73.9431,0,4.0,42.0,1.37,1.0,62
1.0,7.0,40.75994,-73.98812,1,2.0,70.0,2.29,1.0,34
1.0,7.0,40.75643,-73.99046,1,7.0,13.0,0.15,1.0,327
1.0,1.0,40.75575,-73.96842,0,2.0,61.0,0.65,1.0,264
0.0,38.0,40.68531,-73.97948,1,2.0,19.0,1.13,1.0,1
1.0,28.0,40.77105,-73.95727,1,13.0,4.0,0.13,4.0,339
0.0,12.0,40.70529,-73.93883,1,4.0,2.0,0.13,1.0,0
1.0,1.0,40.75388,-73.96727,1,2.0,70.0,4.18,1.0,53
0.0,12.0,40.71055,-73.95553,0,2.0,11.0,0.18,1.0,0
1.0,23.0,40.72163,-73.98715,0,2.0,70.0,4.18,2.0,2
1.0,28.0,40.77933,-73.94862,1,5.0,1.0,0.03,1.0,0
2.0,56.0,40.76756,-73.91798,0,2.0,4.0,0.37,1.0,249
1.0,64.0,40.72153,-73.99493,1,2.0,11.0,0.29,1.0,0
2.0,49.0,40.77248,-73.89263,0,1.0,32.0,2.83,4.0,355
1.0,50.0,40.74394,-73.99094,1,13.0,0.0,0.72,4.0,278
1.0,8.0,40.76836,-73.98419,1,1.0,0.0,0.72,1.0,287
1.0,8.0,40.79492,-73.96816,1,3.0,10.0,0.56,1.0,64
1.0,52.0,40.73293,-73.99846,1,1.0,4.0,0.12,1.0,0
0.0,12.0,40.70869,-73.94684,0,3.0,0.0,0.72,1.0,0
1.0,2.0,40.80464,-73.95637,0,2.0,3.0,0.07,1.0,0
1.0,7.0,40.76338,-73.99552,1,3.0,70.0,4.18,1.0,82
1.0,7.0,40.76522,-73.98779,1,4.0,17.0,3.98,1.0,200
1.0,1.0,40.76428,-73.98083,1,1.0,0.0,0.72,4.0,0
2.0,39.0,40.73688,-73.91945,0,3.0,2.0,0.15,1.0,0
1.0,28.0,40.77359,-73.94865,1,1.0,1.0,0.25,4.0,365
1.0,1.0,40.75288,-73.97269,0,3.0,0.0,0.72,1.0,3
2.0,56.0,40.76962,-73.92477,0,2.0,4.0,0.29,4.0,283
1.0,51.0,40.77,-73.94285,1,1.0,0.0,0.72,1.0,0
1.0,7.0,40.7551,-73.99363,1,3.0,70.0,4.18,1.0,189
1.0,7.0,40.75579,-73.99094,2,1.0,0.0,0.72,2.0,168
0.0,6.0,40.68786,-73.93252,1,1.0,20.0,2.22,1.0,19
0.0,15.0,40.66911,-73.94824,1,3.0,70.0,2.64,1.0,260
2.0,56.0,40.756,-73.91386,0,1.0,23.0,4.18,4.0,100
2.0,56.0,40.75583,-73.92596,0,3.0,18.0,0.33,2.0,0
2.0,49.0,40.7786,-73.91031,1,13.0,0.0,0.72,2.0,0
1.0,30.0,40.85867,-73.92844,1,2.0,42.0,1.61,1.0,83
0.0,12.0,40.71407,-73.93936,0,13.0,2.0,1.33,3.0,24
2.0,96.0,40.66015,-73.7528,1,2.0,0.0,0.72,1.0,13
0.0,12.0,40.70962,-73.9501,0,3.0,3.0,0.09,1.0,0
0.0,6.0,40.68587,-73.92094,0,5.0,4.0,0.08,1.0,0
2.0,85.0,40.68998,-73.75477,0,2.0,23.0,1.23,4.0,0
1.0,1.0,40.75282,-73.97315,1,13.0,19.0,0.21,1.0,365
1.0,28.0,40.77566,-73.95335,1,13.0,4.0,0.09,4.0,258
0.0,13.0,40.68919,-73.97474,1,2.0,70.0,2.48,1.0,242
3.0,96.0,40.52211,-74.18028,1,2.0,15.0,0.44,1.0,0
0.0,21.0,40.68898,-73.91358,0,7.0,0.0,0.72,1.0,24
1.0,4.0,40.79126,-73.94663,1,2.0,70.0,3.29,1.0,213
2.0,95.0,40.67574,-73.85601,1,3.0,70.0,3.59,1.0,233
0.0,12.0,40.72038,-73.95993,1,2.0,5.0,0.12,1.0,0
0.0,6.0,40.68364,-73.92306,1,3.0,42.0,4.18,1.0,233
1.0,8.0,40.78904,-73.97172,1,5.0,1.0,0.06,1.0,0
2.0,96.0,40.69916,-73.8892,0,1.0,70.0,4.18,4.0,258
1.0,11.0,40.73587,-74.0043,0,2.0,3.0,1.22,2.0,128
0.0,6.0,40.67931,-73.93212,0,13.0,0.0,0.72,4.0,0
1.0,1.0,40.75726,-73.96671,1,13.0,0.0,0.72,1.0,338
0.0,21.0,40.68951,-73.91405,0,2.0,29.0,1.9,4.0,356
1.0,2.0,40.82292,-73.95598,0,13.0,0.0,0.72,3.0,338
0.0,20.0,40.73031,-73.95742,1,1.0,0.0,0.72,4.0,364
1.0,2.0,40.80782,-73.94132,1,3.0,4.0,0.99,2.0,133
0.0,12.0,40.70875,-73.94478,0,13.0,70.0,2.74,1.0,35
0.0,13.0,40.68969,-73.97797,1,13.0,1.0,0.13,4.0,311
0.0,6.0,40.68124,-73.90797,0,2.0,1.0,0.38,1.0,0
0.0,6.0,40.6866,-73.9532,0,3.0,7.0,0.72,1.0,0
1.0,45.0,40.80483,-73.96486,0,1.0,0.0,0.72,1.0,0
0.0,12.0,40.70282,-73.94287,0,1.0,0.0,0.72,1.0,0
0.0,21.0,40.69965,-73.92837,1,6.0,0.0,0.72,1.0,85
1.0,28.0,40.7817,-73.94613,0,3.0,3.0,0.09,1.0,0
2.0,39.0,40.74444,-73.92451,1,1.0,70.0,1.46,1.0,0
2.0,25.0,40.76096,-73.93836,0,4.0,0.0,0.72,1.0,0
1.0,64.0,40.72382,-73.99541,1,2.0,9.0,0.47,1.0,0
1.0,2.0,40.825,-73.94132,0,3.0,70.0,1.97,1.0,211
1.0,14.0,40.74708,-73.99131,1,3.0,11.0,4.18,3.0,84
0.0,0.0,40.64249,-73.97559,0,3.0,1.0,0.15,1.0,47
