neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
0,147,40.65872,-73.90951,0,4,6,0.94,1,66
0,6,40.67912,-73.9506,1,4,12,0.27,2,0
1,19,40.72756,-73.98867,0,27,0,0.72,1,0
0,21,40.68754,-73.91265,0,3,33,0.86,1,189
0,6,40.69517,-73.93248,0,20,11,0.92,4,244
1,5,40.74915,-73.97196,1,30,7,0.12,52,340
2,162,40.74071,-73.86498,0,16,55,1.43,2,110
1,2,40.80743,-73.95663,0,2,6,0.12,1,363
0,12,40.71794,-73.95682,0,2,0,0.72,1,0
1,2,40.82263,-73.95181,1,3,14,1.38,2,150
0,13,40.6886,-73.97409,1,4,1,0.02,1,146
0,21,40.69091,-73.91402,0,4,19,0.35,2,0
1,51,40.76213,-73.94893,1,4,9,3.38,1,33
2,56,40.76575,-73.91366,0,1,21,4.53,7,313
0,16,40.66975,-73.98475,0,2,1,0.17,1,0
0,6,40.68181,-73.91811,1,3,22,3.49,1,44
1,8,40.79368,-73.96487,1,3,159,2.09,1,244
0,67,40.6074,-73.97458,2,3,119,2.9,2,349
0,21,40.6907,-73.91157,0,30,0,0.72,103,269
1,1,40.7523,-73.97287,0,4,1,0.04,1,0
1,1,40.76524,-73.98018,1,2,9,0.15,1,0
0,20,40.73806,-73.95462,1,3,73,0.84,28,56
0,12,40.71456,-73.94326,1,1,9,3.86,1,200
1,7,40.76463,-73.98855,1,2,125,3.44,1,146
0,12,40.71297,-73.96409,1,2,5,0.27,1,0
0,6,40.69315,-73.95998,1,2,19,0.44,1,0
0,6,40.68364,-73.92307,1,3,1,1.0,1,0
0,15,40.67713,-73.94375,1,3,0,0.72,1,0
1,7,40.76758,-73.98722,1,30,2,0.04,52,223
1,2,40.82649,-73.94623,0,2,15,0.66,1,95
2,129,40.69626,-73.8488,0,5,15,0.44,6,238
1,4,40.80891,-73.93798,1,30,22,1.05,1,0
1,30,40.84955,-73.94167,0,1,6,0.22,1,0
1,19,40.72553,-73.98012,1,2,5,0.23,1,0
0,12,40.7179,-73.95702,0,21,1,0.03,1,0
0,15,40.67359,-73.95812,0,3,9,0.43,2,0
1,28,40.77601,-73.95114,0,1,75,7.76,2,283
1,8,40.79816,-73.9619,1,2,45,0.47,3,31
1,2,40.82337,-73.95127,2,1,1,0.21,1,90
1,7,40.7635,-73.9878,1,4,2,2.0,1,92
0,6,40.69336,-73.93857,0,2,18,2.49,2,333
1,1,40.75939,-73.96177,1,30,0,0.72,1,303
0,12,40.71281,-73.95796,1,3,87,1.63,3,275
0,12,40.71074,-73.96276,1,2,0,0.72,1,0
2,56,40.76722,-73.92203,1,3,44,1.03,1,0
1,28,40.77632,-73.95458,0,1,389,6.51,2,254
1,7,40.76241,-73.99606,1,29,0,0.72,327,319
0,21,40.68949,-73.90575,0,3,2,0.1,1,0
0,24,40.66094,-73.94535,0,1,69,4.4,1,0
0,12,40.7185,-73.93964,0,1,14,4.57,2,26
2,152,40.66648,-73.76286,1,1,146,6.87,2,281
0,12,40.71881,-73.96397,0,5,3,0.16,1,0
1,4,40.79505,-73.93925,1,3,24,0.52,1,0
0,12,40.71759,-73.95935,0,3,0,0.72,1,0
1,4,40.80526,-73.93818,1,14,2,0.6,3,3
1,7,40.76521,-73.98986,1,3,1,0.61,1,17
0,16,40.67066,-73.98671,0,2,5,0.31,1,0
1,28,40.7814,-73.95206,2,1,38,6.48,4,238
1,7,40.75854,-73.98988,0,3,101,7.77,3,68
1,27,40.7244,-73.99763,1,3,3,0.05,1,0
0,20,40.72771,-73.95382,1,6,6,0.09,1,0
2,126,40.74033,-73.89921,0,28,14,0.2,2,310
0,6,40.6825,-73.92519,1,3,135,2.27,2,206
2,46,40.67252,-73.76597,0,2,52,0.49,2,365
1,2,40.80246,-73.95737,0,2,31,4.15,4,172
1,2,40.8188,-73.94505,0,3,0,0.72,1,0
4,187,40.8773,-73.84329,0,3,12,1.2,2,356
1,7,40.76431,-73.9891,0,1,147,5.45,3,174
0,6,40.69077,-73.95745,1,4,26,0.53,1,10
2,25,40.74726,-73.94074,1,2,9,0.88,2,0
1,45,40.81676,-73.96069,0,3,6,0.19,2,0
0,147,40.66192,-73.91371,0,2,34,1.47,5,0
1,28,40.76685,-73.95265,1,5,0,0.72,1,0
1,7,40.76366,-73.9888,1,1,4,3.43,1,177
0,20,40.72904,-73.94885,0,5,1,0.06,1,0
0,6,40.68998,-73.95646,0,1,0,0.72,1,0
0,21,40.69743,-73.92171,0,1,2,0.11,1,0
1,14,40.74415,-73.99483,1,3,1,1.0,1,60
0,12,40.7176,-73.95234,1,10,6,0.09,1,174
0,6,40.68357,-73.93753,0,2,89,5.54,2,4
0,21,40.69076,-73.91296,0,30,0,0.72,103,236
2,56,40.75959,-73.90835,0,1,136,1.81,2,359
1,8,40.79325,-73.97237,1,1,16,1.95,1,7
1,4,40.78714,-73.94114,0,2,6,0.37,1,0
1,53,40.71962,-73.99682,1,3,10,1.15,1,9
0,0,40.62896,-73.97494,0,1,34,2.74,2,1
0,12,40.70765,-73.94821,1,3,7,0.1,2,343
2,31,40.74131,-73.89774,0,28,2,0.24,7,0
0,15,40.6768,-73.93529,1,5,2,0.11,1,0
0,12,40.7098,-73.9545,0,4,2,0.11,1,0
0,12,40.71315,-73.95695,0,1,12,3.13,1,13
1,1,40.75622,-73.9728,0,2,27,0.58,1,325
0,24,40.65548,-73.95707,1,7,5,0.39,1,1
0,16,40.68265,-73.97754,0,3,5,0.23,2,0
2,56,40.77029,-73.9197,0,30,1,0.21,1,0
1,68,40.73442,-73.98383,0,4,4,0.21,1,0
2,56,40.75883,-73.9216,1,2,0,0.72,1,282
2,162,40.73917,-73.86362,0,1,78,4.81,2,69
0,20,40.73683,-73.9543,1,3,43,0.49,28,84
2,49,40.77546,-73.91571,1,3,23,0.67,1,14
0,24,40.66071,-73.9558,1,3,98,2.71,1,94
1,28,40.76418,-73.9555,2,1,1,1.0,1,70
0,3,40.68303,-73.95988,0,1,1,0.14,1,83
0,15,40.67219,-73.92168,1,3,72,2.48,1,19
1,7,40.76512,-73.98674,1,1,0,0.72,5,365
1,30,40.83298,-73.93938,0,7,2,0.18,1,0
1,8,40.78198,-73.97803,1,1,4,0.09,1,0
2,83,40.75103,-73.8913,0,1,2,2.0,1,42
0,12,40.71096,-73.95171,0,3,7,0.24,1,2
0,6,40.67721,-73.91404,0,30,0,0.72,5,317
2,44,40.70092,-73.90714,0,1,16,1.46,2,220
1,7,40.76243,-73.99316,1,30,4,0.35,20,342
1,64,40.7223,-73.99508,1,7,1,1.0,1,76
1,68,40.73828,-73.98954,0,3,33,1.18,1,167
1,28,40.77862,-73.94562,1,14,6,1.94,1,0
0,12,40.71182,-73.95692,2,1,0,0.72,1,0
2,46,40.71075,-73.7823,1,2,17,2.3,7,324
1,11,40.74049,-74.00527,1,1,106,3.75,1,286
2,46,40.67537,-73.77355,0,1,5,0.16,2,179
2,25,40.74417,-73.94964,0,1,33,2.1,2,293
1,28,40.77199,-73.94929,1,2,3,0.81,1,274
1,77,40.71494,-74.00676,1,30,0,0.72,232,310
0,16,40.67681,-73.97535,1,6,12,0.24,1,2
0,21,40.69455,-73.92715,0,1,3,0.13,1,0
3,108,40.50708,-74.24285,0,2,0,0.72,1,365
1,26,40.73873,-73.981,1,2,25,0.41,1,0
1,23,40.71952,-73.99167,0,3,14,3.96,1,36
1,28,40.78633,-73.95218,1,1,0,0.72,1,0
0,6,40.68393,-73.94967,1,2,91,3.02,1,48
0,12,40.70742,-73.94316,1,2,11,0.31,1,7
0,15,40.67286,-73.94758,0,6,0,0.72,1,0
2,61,40.70601,-73.73737,1,3,93,4.46,1,134
1,28,40.78084,-73.94735,1,3,57,2.26,1,30
1,19,40.72406,-73.98275,1,3,2,0.15,1,0
0,6,40.68995,-73.92844,0,3,9,0.34,1,80
0,6,40.68855,-73.95405,0,5,18,0.2,3,0
1,2,40.82869,-73.94468,1,30,0,0.72,1,147
0,6,40.69224,-73.93219,1,1,90,4.68,2,181
1,14,40.7457,-73.9939,1,5,1,0.02,1,0
0,15,40.67308,-73.94114,0,7,1,0.04,1,0
1,14,40.74542,-74.00133,1,5,21,2.42,1,17
0,17,40.6536,-73.97546,1,14,2,0.04,1,10
1,23,40.70983,-73.98562,2,60,0,0.72,1,0
1,14,40.73916,-73.99471,1,14,1,0.15,1,16
1,5,40.74533,-73.97685,1,5,1,0.37,1,363
0,21,40.69913,-73.91814,0,3,11,0.31,1,0
1,19,40.72117,-73.98126,0,25,0,0.72,1,0
1,43,40.70831,-74.00619,1,29,2,0.21,96,259
0,15,40.66983,-73.95332,1,4,4,0.08,1,0
0,12,40.70954,-73.96284,0,30,0,0.72,5,308
1,2,40.82377,-73.94981,0,4,42,1.34,1,10
1,1,40.748,-73.98831,0,30,0,0.72,1,41
4,213,40.82661,-73.8571,1,2,16,4.32,2,161
4,120,40.85258,-73.78762,1,3,84,1.26,1,16
2,56,40.76882,-73.92793,0,3,23,0.81,1,23
1,8,40.7723,-73.98222,1,2,3,0.13,1,2
1,19,40.72555,-73.97713,1,4,3,0.07,1,0
1,4,40.79147,-73.94791,1,5,6,0.38,1,0
2,25,40.75538,-73.93455,0,1,6,0.26,2,53
0,21,40.68935,-73.9127,0,1,1,0.02,1,0
0,6,40.68323,-73.95642,0,1,46,1.81,1,72
1,2,40.82722,-73.9431,0,4,42,1.37,1,62
1,7,40.75994,-73.98812,1,2,103,2.29,1,34
1,7,40.75643,-73.99046,1,7,13,0.15,1,327
1,1,40.75575,-73.96842,0,2,61,0.65,1,264
0,38,40.68531,-73.97948,1,2,19,1.13,1,1
1,28,40.77105,-73.95727,1,30,4,0.13,29,339
0,12,40.70529,-73.93883,1,4,2,0.13,1,0
1,1,40.75388,-73.96727,1,2,109,5.95,1,53
0,12,40.71055,-73.95553,0,2,11,0.18,1,0
1,23,40.72163,-73.98715,0,2,165,4.77,2,2
1,28,40.77933,-73.94862,1,5,1,0.03,1,0
2,56,40.76756,-73.91798,0,2,4,0.37,1,249
1,64,40.72153,-73.99493,1,2,11,0.29,1,0
2,49,40.77248,-73.89263,0,1,32,2.83,4,355
1,50,40.74394,-73.99094,1,30,0,0.72,232,278
1,8,40.76836,-73.98419,1,1,0,0.72,1,287
1,8,40.79492,-73.96816,1,3,10,0.56,1,64
1,52,40.73293,-73.99846,1,1,4,0.12,1,0
0,12,40.70869,-73.94684,0,3,0,0.72,1,0
1,2,40.80464,-73.95637,0,2,3,0.07,1,0
1,7,40.76338,-73.99552,1,3,170,4.99,1,82
1,7,40.76522,-73.98779,1,4,17,3.98,1,200
1,1,40.76428,-73.98083,1,1,0,0.72,8,0
2,39,40.73688,-73.91945,0,3,2,0.15,1,0
1,28,40.77359,-73.94865,1,1,1,0.25,5,365
1,1,40.75288,-73.97269,0,3,0,0.72,1,3
2,56,40.76962,-73.92477,0,2,4,0.29,9,283
1,51,40.77,-73.94285,1,1,0,0.72,1,0
1,7,40.7551,-73.99363,1,3,81,5.8,1,189
1,7,40.75579,-73.99094,2,1,0,0.72,2,168
0,6,40.68786,-73.93252,1,1,20,2.22,1,19
0,15,40.66911,-73.94824,1,3,153,2.64,1,260
2,56,40.756,-73.91386,0,1,23,4.63,5,100
2,56,40.75583,-73.92596,0,3,18,0.33,2,0
2,49,40.7786,-73.91031,1,15,0,0.72,2,0
1,30,40.85867,-73.92844,1,2,42,1.61,1,83
0,12,40.71407,-73.93936,0,30,2,1.33,3,24
2,152,40.66015,-73.7528,1,2,0,0.72,1,13
0,12,40.70962,-73.9501,0,3,3,0.09,1,0
0,6,40.68587,-73.92094,0,5,4,0.08,1,0
2,85,40.68998,-73.75477,0,2,23,1.23,4,0
1,1,40.75282,-73.97315,1,365,19,0.21,1,365
1,28,40.77566,-73.95335,1,30,4,0.09,29,258
0,13,40.68919,-73.97474,1,2,117,2.48,1,242
3,195,40.52211,-74.18028,1,2,15,0.44,1,0
0,21,40.68898,-73.91358,0,7,0,0.72,1,24
1,4,40.79126,-73.94663,1,2,87,3.29,1,213
2,95,40.67574,-73.85601,1,3,96,3.59,1,233
0,12,40.72038,-73.95993,1,2,5,0.12,1,0
0,6,40.68364,-73.92306,1,3,42,4.81,1,233
1,8,40.78904,-73.97172,1,5,1,0.06,1,0
2,121,40.69916,-73.8892,0,1,95,6.18,6,258
1,11,40.73587,-74.0043,0,2,3,1.22,2,128
0,6,40.67931,-73.93212,0,15,0,0.72,14,0
1,1,40.75726,-73.96671,1,28,0,0.72,1,338
0,21,40.68951,-73.91405,0,2,29,1.9,10,356
1,2,40.82292,-73.95598,0,30,0,0.72,3,338
0,20,40.73031,-73.95742,1,1,0,0.72,33,364
1,2,40.80782,-73.94132,1,3,4,0.99,2,133
0,12,40.70875,-73.94478,0,20,85,2.74,1,35
0,13,40.68969,-73.97797,1,30,1,0.13,21,311
0,6,40.68124,-73.90797,0,2,1,0.38,1,0
0,6,40.6866,-73.9532,0,3,7,0.72,1,0
1,45,40.80483,-73.96486,0,1,0,0.72,1,0
0,12,40.70282,-73.94287,0,1,0,0.72,1,0
0,21,40.69965,-73.92837,1,6,0,0.72,1,85
1,28,40.7817,-73.94613,0,3,3,0.09,1,0
2,39,40.74444,-73.92451,1,1,72,1.46,1,0
2,25,40.76096,-73.93836,0,4,0,0.72,1,0
1,64,40.72382,-73.99541,1,2,9,0.47,1,0
1,2,40.825,-73.94132,0,3,145,1.97,1,211
1,14,40.74708,-73.99131,1,3,11,4.78,3,84
0,0,40.64249,-73.97559,0,3,1,0.15,1,47
2,46,40.68093,-73.79713,0,1,9,2.67,2,113
0,6,40.68186,-73.94113,1,3,123,1.29,1,287
1,77,40.72274,-74.00807,1,5,3,0.33,1,296
2,44,40.70771,-73.90486,0,14,0,0.72,1,342
0,100,40.6415,-73.88739,1,2,54,1.47,1,64
2,103,40.77069,-73.87286,0,1,27,8.44,5,171
2,56,40.75663,-73.9143,0,25,0,0.72,3,199
1,1,40.74584,-73.98894,0,3,13,1.51,1,14
1,7,40.76802,-73.98721,2,1,1,1.0,6,24
1,27,40.7206,-74.00023,1,2,0,0.72,1,179
0,15,40.67413,-73.9398,0,2,10,0.64,1,10
1,14,40.74904,-74.00164,1,3,15,0.39,1,0
4,80,40.81949,-73.92913,1,1,103,2.87,1,264
0,12,40.70691,-73.9481,1,4,73,1.42,1,237
1,23,40.72013,-73.98769,1,1,0,0.72,1,349
0,79,40.65616,-74.00091,0,4,42,0.82,1,261
0,24,40.66076,-73.94547,2,2,5,0.55,6,352
0,12,40.71286,-73.96244,0,2,11,0.18,2,0
1,26,40.74061,-73.98063,1,1,2,0.32,1,89
1,1,40.76024,-73.97483,1,1,0,0.72,6,365
1,52,40.73032,-73.99976,1,1,43,0.75,1,3
2,49,40.78112,-73.91079,1,5,5,0.1,1,0
1,8,40.78572,-73.97036,1,1,0,0.72,1,0
0,21,40.70033,-73.91197,0,5,0,0.72,2,0
1,4,40.80046,-73.93677,1,4,9,1.02,1,0
1,43,40.70438,-74.00856,1,7,5,0.32,1,0
0,10,40.66744,-73.98798,0,2,50,1.98,1,86
0,12,40.71029,-73.95148,0,1,1,0.04,1,0
2,39,40.73944,-73.92687,0,2,53,1.37,1,364
2,152,40.66932,-73.7514,0,5,1,0.11,2,90
0,6,40.67948,-73.90822,1,2,112,3.88,2,195
1,101,40.70418,-74.01695,1,2,0,0.72,1,0
1,2,40.81303,-73.95285,0,1,13,3.05,1,296
1,43,40.70711,-74.01437,1,2,4,0.11,1,0
1,11,40.73186,-74.00329,0,1,148,1.83,1,295
0,6,40.69573,-73.95345,0,2,1,0.03,1,0
1,30,40.83856,-73.94411,0,3,23,1.65,1,1
4,127,40.88165,-73.85625,0,5,17,0.4,2,313
1,14,40.73942,-74.00065,1,2,1,0.03,1,0
0,111,40.63528,-74.00734,0,1,4,0.84,7,152
2,37,40.75763,-73.83157,1,2,88,3.38,3,120
1,23,40.71925,-73.99301,0,5,24,1.48,1,164
0,82,40.57543,-73.97565,0,1,0,0.72,1,362
1,7,40.76294,-73.98574,1,30,1,0.09,87,329
1,28,40.76769,-73.95236,1,30,12,0.27,14,239
0,21,40.69974,-73.91935,0,5,0,0.72,1,0
0,20,40.72264,-73.93823,1,5,3,0.25,1,78
1,1,40.75359,-73.97295,0,2,13,0.39,12,365
0,12,40.70775,-73.94611,0,3,3,0.11,1,0
0,54,40.65679,-73.91631,0,5,0,0.72,1,365
1,28,40.77685,-73.95727,0,1,2,0.05,1,0
1,8,40.77828,-73.9764,1,3,1,0.04,1,0
0,21,40.70725,-73.91966,1,3,1,0.28,1,0
0,12,40.71324,-73.94271,1,3,1,1.0,1,217
2,160,40.67993,-73.81249,1,3,29,4.55,2,293
0,12,40.70766,-73.95191,1,7,0,0.72,2,354
0,6,40.68484,-73.9552,1,14,0,0.72,1,0
1,9,40.71382,-73.99609,1,2,4,0.85,2,18
4,133,40.83688,-73.85584,0,2,6,0.44,1,0
1,11,40.7367,-74.00105,1,2,0,0.72,1,336
1,52,40.7324,-73.99708,1,5,0,0.72,1,0
1,23,40.71526,-73.9867,1,2,44,1.16,1,0
0,6,40.69334,-73.94608,0,4,70,1.19,1,308
1,19,40.72588,-73.98598,1,6,22,0.87,1,15
1,11,40.74069,-74.00546,1,3,18,1.13,1,175
0,117,40.62186,-73.95347,0,2,62,1.45,2,107
0,12,40.71239,-73.95271,0,4,2,0.19,1,0
0,6,40.68757,-73.94428,1,2,2,0.32,1,1
0,12,40.72003,-73.96242,1,4,0,0.72,1,9
0,21,40.70339,-73.92945,1,30,53,0.68,1,0
1,30,40.83847,-73.94211,0,1,93,3.59,1,311
0,6,40.69853,-73.94736,0,2,24,3.83,3,310
1,28,40.76205,-73.96382,1,2,145,3.05,1,298
1,11,40.73359,-74.00524,1,3,10,0.3,1,5
0,38,40.6862,-73.98906,1,2,17,0.66,1,167
0,12,40.71908,-73.95675,1,2,135,2.32,1,66
0,6,40.68373,-73.93056,1,2,2,0.14,1,0
2,56,40.77352,-73.92836,1,1,5,2.38,1,24
0,21,40.70017,-73.92081,0,1,0,0.72,1,0
0,16,40.67202,-73.98531,1,5,18,0.5,1,0
2,62,40.58891,-73.81578,0,1,34,1.4,2,358
0,12,40.71733,-73.9531,1,2,11,0.23,1,0
1,1,40.7601,-73.96356,1,30,1,0.06,1,177
1,43,40.70544,-74.01616,1,1,2,0.05,1,0
2,126,40.72254,-73.90561,0,30,10,0.33,2,363
2,103,40.76592,-73.87388,1,1,3,3.0,1,50
0,20,40.72122,-73.94121,0,1,36,2.69,1,335
1,2,40.81425,-73.9516,0,3,0,0.72,1,0
1,18,40.85933,-73.92863,0,1,46,0.79,2,357
1,30,40.84464,-73.9355,0,9,26,0.44,3,109
1,14,40.74681,-74.00006,0,7,3,0.21,2,0
2,81,40.74252,-73.8899,0,3,21,1.27,2,111
2,44,40.70801,-73.9011,1,2,65,1.32,1,171
0,12,40.71131,-73.96562,1,4,0,0.72,1,358
0,21,40.7016,-73.91533,0,2,3,0.21,2,0
1,2,40.81664,-73.94267,0,1,11,1.26,2,177
0,0,40.64449,-73.97238,0,3,8,0.14,2,14
1,19,40.72895,-73.98789,1,1,1,0.03,1,0
0,6,40.69127,-73.95085,1,3,40,1.08,1,327
1,8,40.79887,-73.96343,0,1,42,13.13,1,16
2,107,40.70133,-73.74212,0,1,2,0.17,1,37
1,4,40.79081,-73.94946,1,4,0,0.72,1,0
1,28,40.77084,-73.95811,0,1,20,0.42,2,278
1,43,40.70825,-74.00482,1,29,1,0.88,327,358
0,12,40.71862,-73.94579,0,5,0,0.72,1,0
0,12,40.71099,-73.95217,0,5,1,0.02,1,0
2,126,40.71301,-73.90716,1,3,8,0.61,2,350
1,45,40.808,-73.96643,1,1,0,0.72,1,11
1,14,40.74286,-74.001,0,2,0,0.72,1,0
0,15,40.67828,-73.95051,1,1,1,0.03,1,0
1,1,40.75249,-73.97412,0,3,6,0.28,2,233
1,28,40.77651,-73.94791,0,7,4,0.13,1,0
1,2,40.82812,-73.94219,1,30,0,0.72,1,180
0,34,40.67884,-73.99238,1,5,9,0.23,1,54
2,49,40.77206,-73.91124,1,7,105,2.07,8,261
0,15,40.67942,-73.96248,1,4,8,0.12,1,220
0,21,40.69349,-73.92211,1,2,1,0.02,1,0
1,28,40.76324,-73.96251,0,30,8,0.16,9,303
0,21,40.69808,-73.93022,0,2,76,4.03,1,234
0,33,40.68345,-73.99094,1,7,3,0.37,2,0
1,28,40.78364,-73.94586,1,3,1,0.45,9,103
0,12,40.70653,-73.93864,1,4,91,3.31,1,212
0,22,40.64047,-73.96388,1,5,52,0.65,1,311
0,6,40.68642,-73.92457,0,2,42,2.28,2,53
0,21,40.69728,-73.93066,1,2,15,0.24,1,61
0,12,40.71148,-73.95573,0,2,272,3.18,3,22
1,19,40.73045,-73.98541,1,1,11,0.13,1,0
0,29,40.67748,-73.96469,1,5,0,0.72,1,0
1,28,40.77927,-73.94918,1,7,3,0.13,1,0
0,29,40.67908,-73.97333,0,1,0,0.72,1,0
1,30,40.85084,-73.94125,0,2,65,1.05,1,311
1,7,40.76416,-73.98685,0,1,1,0.22,1,0
0,3,40.68924,-73.9681,1,7,10,0.17,1,11
1,8,40.79671,-73.9712,1,3,4,0.11,1,0
1,5,40.75031,-73.97776,1,7,26,1.57,1,2
0,15,40.66566,-73.93282,1,3,1,1.0,1,301
1,11,40.73075,-74.00233,1,5,7,0.21,1,8
0,12,40.71425,-73.96054,0,1,1,0.02,1,0
1,14,40.74381,-73.9923,1,30,2,0.06,1,0
0,6,40.68774,-73.94867,0,3,0,0.72,1,0
1,4,40.80755,-73.94141,1,3,116,2.36,2,247
0,10,40.66308,-73.98309,1,30,4,0.07,1,220
0,214,40.61224,-73.91854,1,3,25,1.3,1,139
0,21,40.69958,-73.92772,1,1,0,0.72,1,363
0,12,40.70398,-73.93298,1,2,39,1.5,1,0
1,8,40.78587,-73.97468,0,5,11,0.39,1,0
1,5,40.74898,-73.97534,1,29,0,0.72,327,365
0,6,40.69002,-73.9518,0,1,0,0.72,1,0
0,113,40.69789,-73.98259,0,1,0,0.72,1,0
1,2,40.82977,-73.94071,1,3,2,0.06,1,365
0,3,40.68459,-73.96499,1,5,8,0.21,1,0
0,70,40.67425,-73.87279,2,1,9,0.4,6,180
0,6,40.69657,-73.93536,0,21,1,0.86,1,10
1,8,40.78021,-73.98115,1,3,0,0.72,1,51
1,2,40.82488,-73.94472,0,4,0,0.72,1,0
1,27,40.7258,-73.99969,0,1,35,2.75,10,156
0,21,40.69,-73.91885,1,2,1,0.05,1,0
1,7,40.75574,-73.99638,1,1,0,0.72,1,0
0,6,40.69387,-73.94688,0,3,51,2.3,3,108
0,29,40.67525,-73.96418,0,1,0,0.72,1,0
0,12,40.7194,-73.96374,0,3,4,0.63,1,280
1,19,40.72781,-73.9862,1,4,3,0.06,1,0
1,8,40.79291,-73.97599,1,2,24,2.28,1,70
0,12,40.71234,-73.95,0,2,69,1.83,3,0
0,6,40.68808,-73.9206,0,1,0,0.72,1,0
0,12,40.71666,-73.95447,1,5,11,0.3,1,0
1,14,40.74372,-74.00601,1,3,3,2.2,4,179
2,39,40.73679,-73.92561,0,2,2,0.11,1,179
0,15,40.67555,-73.95298,0,2,0,0.72,1,363
1,23,40.72073,-73.9929,1,3,0,0.72,1,87
0,22,40.63219,-73.95835,1,1,3,0.06,1,0
1,2,40.82375,-73.94381,0,1,4,0.99,1,56
0,32,40.69713,-73.99235,0,120,0,0.72,1,146
0,12,40.70994,-73.96573,0,15,15,0.57,4,242
3,172,40.6416,-74.09861,0,10,2,0.14,1,191
2,56,40.76304,-73.90785,0,21,9,0.56,1,58
0,24,40.6559,-73.95852,1,4,58,3.8,1,78
1,53,40.71862,-73.997,1,31,0,0.72,1,317
0,33,40.68406,-73.99156,1,2,0,0.72,2,0
4,92,40.88058,-73.91812,1,186,7,0.18,1,365
0,12,40.70685,-73.94231,0,150,2,0.32,2,0
1,19,40.72104,-73.97991,0,1,8,0.35,2,0
1,19,40.72269,-73.98428,0,5,0,0.72,1,0
0,12,40.70653,-73.9462,1,45,45,0.61,1,244
2,39,40.74109,-73.91577,0,90,15,0.32,1,365
0,21,40.69671,-73.92628,1,4,25,1.05,1,56
1,30,40.8419,-73.93866,1,3,10,0.29,1,188
2,56,40.76398,-73.91409,0,1,0,0.72,1,0
1,1,40.74944,-73.98338,0,14,0,0.72,1,25
2,56,40.76581,-73.92518,2,30,2,0.11,1,0
1,28,40.762,-73.9634,1,3,4,2.61,1,258
1,14,40.74627,-73.99142,0,1,0,0.72,1,0
1,30,40.84901,-73.93859,1,12,1,0.03,1,0
2,83,40.75023,-73.87896,0,30,2,0.62,103,269
0,147,40.66863,-73.92169,0,9,4,1.29,2,12
1,8,40.7966,-73.97428,0,3,1,0.35,2,0
3,218,40.5479,-74.21017,1,3,21,1.69,1,59
1,43,40.70838,-74.00694,1,29,0,0.72,327,351
1,14,40.75117,-73.99783,1,3,2,2.0,1,54
0,12,40.70717,-73.94622,1,3,7,0.93,3,363
0,3,40.68908,-73.9678,0,2,18,0.55,1,0
0,24,40.65465,-73.96158,1,2,32,2.31,1,56
4,205,40.88534,-73.83434,0,1,15,0.55,1,348
1,14,40.74143,-73.99469,1,30,1,0.17,232,323
1,8,40.77485,-73.97827,1,4,0,0.72,1,63
2,139,40.72617,-73.81178,1,2,0,0.72,1,76
0,20,40.73266,-73.95841,0,3,0,0.72,1,0
4,120,40.85104,-73.78573,1,2,25,2.18,1,171
1,26,40.7401,-73.98123,1,2,9,0.27,1,0
0,137,40.57645,-74.01065,1,2,6,0.24,1,260
1,28,40.77688,-73.94687,1,1,2,0.05,1,0
0,6,40.67704,-73.91484,0,1,13,0.46,1,0
1,11,40.73773,-74.00181,1,3,2,0.08,1,0
0,13,40.68798,-73.97182,1,7,1,0.01,1,0
1,53,40.71961,-73.9954,1,2,21,0.2,1,0
2,63,40.71645,-73.85035,0,1,3,0.14,2,0
0,100,40.64487,-73.90081,0,2,56,4.06,4,365
1,28,40.77463,-73.94972,1,30,0,0.72,232,249
0,6,40.68414,-73.93538,1,6,0,0.72,1,252
2,183,40.65197,-73.7461,1,1,33,2.86,1,171
2,62,40.58532,-73.81687,1,7,2,0.85,1,0
2,25,40.75411,-73.93634,0,1,9,6.28,10,358
0,22,40.64428,-73.96988,0,3,0,0.72,1,11
0,16,40.68224,-73.97785,1,1,0,0.72,1,0
1,2,40.8259,-73.94962,0,7,2,0.06,1,0
1,26,40.74297,-73.98195,1,1,0,0.72,9,302
0,21,40.70233,-73.9175,0,30,2,0.06,43,229
1,68,40.73684,-73.98797,1,1,0,0.72,1,168
0,12,40.71538,-73.94148,0,30,3,0.43,3,23
1,2,40.81888,-73.94345,0,2,47,2.16,1,0
4,88,40.89641,-73.85077,1,5,8,0.61,4,322
1,19,40.73112,-73.98572,1,2,4,0.09,1,0
1,19,40.72951,-73.98239,0,1,200,6.79,3,272
1,28,40.7699,-73.95692,1,3,44,1.8,1,0
1,1,40.76398,-73.98034,0,1,0,0.72,1,0
1,8,40.79582,-73.96711,1,2,1,0.7,1,8
1,19,40.73016,-73.98171,1,9,22,0.71,1,0
1,30,40.83837,-73.94224,0,1,2,0.06,1,0
1,28,40.77603,-73.95573,0,3,35,2.22,1,162
1,45,40.80227,-73.95985,1,3,0,0.72,1,0
2,46,40.69499,-73.7991,1,2,95,4.19,1,117
2,37,40.75539,-73.83203,0,1,20,1.64,4,2
0,20,40.73308,-73.95704,1,3,0,0.72,1,0
0,70,40.66172,-73.8975,0,5,22,0.64,3,60
0,21,40.70247,-73.91409,0,3,4,0.59,1,0
0,6,40.68746,-73.95811,1,5,0,0.72,1,0
